"","population","householdsize","racepctblack","racePctWhite","racePctAsian","racePctHisp","agePct12t21","agePct12t29","agePct16t24","agePct65up","numbUrban","pctUrban","medIncome","pctWWage","pctWFarmSelf","pctWInvInc","pctWSocSec","pctWPubAsst","pctWRetire","medFamInc","perCapInc","whitePerCap","blackPerCap","indianPerCap","AsianPerCap","OtherPerCap","HispPerCap","NumUnderPov","PctPopUnderPov","PctLess9thGrade","PctNotHSGrad","PctBSorMore","PctUnemployed","PctEmploy","PctEmplManu","PctEmplProfServ","PctOccupManu","PctOccupMgmtProf","MalePctDivorce","MalePctNevMarr","FemalePctDiv","TotalPctDiv","PersPerFam","PctFam2Par","PctKids2Par","PctYoungKids2Par","PctTeen2Par","PctWorkMomYoungKids","PctWorkMom","NumKidsBornNeverMar","PctKidsBornNeverMar","NumImmig","PctImmigRecent","PctImmigRec5","PctImmigRec8","PctImmigRec10","PctRecentImmig","PctRecImmig5","PctRecImmig8","PctRecImmig10","PctSpeakEnglOnly","PctNotSpeakEnglWell","PctLargHouseFam","PctLargHouseOccup","PersPerOccupHous","PersPerOwnOccHous","PersPerRentOccHous","PctPersOwnOccup","PctPersDenseHous","PctHousLess3BR","MedNumBR","HousVacant","PctHousOccup","PctHousOwnOcc","PctVacantBoarded","PctVacMore6Mos","MedYrHousBuilt","PctHousNoPhone","PctWOFullPlumb","OwnOccLowQuart","OwnOccMedVal","OwnOccHiQuart","OwnOccQrange","RentLowQ","RentMedian","RentHighQ","RentQrange","MedRent","MedRentPctHousInc","MedOwnCostPctInc","MedOwnCostPctIncNoMtg","NumInShelters","NumStreet","PctForeignBorn","PctBornSameState","PctSameHouse85","PctSameCity85","PctSameState85","LemasSwornFT","LemasSwFTPerPop","LemasSwFTFieldOps","LemasSwFTFieldPerPop","LemasTotalReq","LemasTotReqPerPop","PolicReqPerOffic","PolicPerPop","RacialMatchCommPol","PctPolicWhite","PctPolicBlack","PctPolicHisp","PctPolicAsian","PctPolicMinor","OfficAssgnDrugUnits","NumKindsDrugsSeiz","PolicAveOTWorked","LandArea","PopDens","PctUsePubTrans","PolicCars","PolicOperBudg","LemasPctPolicOnPatr","LemasGangUnitDeploy","LemasPctOfficDrugUn","PolicBudgPerPop","murders","murdPerPop","rapes","rapesPerPop","robberies","robbbPerPop","assaults","assaultPerPop","burglaries","burglPerPop","larcenies","larcPerPop","autoTheft","autoTheftPerPop","arsons","arsonsPerPop","ViolentCrimesPerPop","nonViolPerPop"
"11",31601,2.54,12.63,83.22,0.77,4.39,15.73,28.57,15.16,14.26,31596,100,24763,73.92,1.54,37.36,32.68,7.02,15.2,29509,12929,14051,7496,9126,9107,5267,4542,4698,15.61,9.07,24.86,19.23,7.19,57.76,25.33,27.59,15.74,27.28,11.48,27.6,15.26,13.53,2.99,68.41,64.64,75.18,70.94,67.43,72.96,603,2.47,938,17.91,35.39,56.08,65.46,0.53,1.05,1.66,1.94,94.85,0.81,3.66,2.51,2.42,2.5,2.31,59.76,3.41,52.11,2,1807,87.33,57.83,2.77,42.34,1965,7.89,0.3,32200,49800,73600,41400,234,305,376,142,380,23.8,17.1,12.9,1,0,2.97,65.73,44.95,74.82,88.66,-134.790469809268,113.921490571683,-122.313388291601,98.6895021864556,-3872.29773922361,61472.4693485499,524.469431609688,113.922051219408,87.6516458089235,88.9947965706042,8.29673182431566,1.38225476892266,0.0550137585161091,9.67492260153959,-8.65904576475019,8.88186393185408,93.616811770843,38.7,816.1,0,90.7015527139555,-11356196.5878787,87.4695042061368,"No",0,45277.7875566579,1,3.11,29,90.25,71,220.96,131,407.69,468,1456.49,1817,5654.8,151,469.94,6,18.67,722.02,7599.9
"12",25158,2.89,21.34,49.42,17.21,26.78,13.65,28.82,13.23,9.44,25158,100,25479,73.45,0,24.98,22.99,23.63,13.18,28567,10505,11407,10412,8238,9546,8330,7813,4689,19.02,14.03,34.18,11.64,10.16,55.94,15.39,20.63,17.38,14.03,13.91,35.23,18.96,16.57,3.47,58.06,56.36,61.46,57.16,58.63,61.68,1479,7.44,6645,21.87,32.75,47.67,62.3,5.78,8.65,12.59,16.46,60.3,10.8,12.43,8.45,2.84,2.9,2.79,48.07,18.18,72.06,2,714,92.42,47.14,3.78,18.35,1963,6.25,0.64,92800,117900,142700,49900,406,503,596,190,564,33,24.3,11.8,20,49,26.41,47.45,38.61,69.21,89.27,-127.50221721945,242.022316178537,-144.191179535253,208.820309989086,98279.4306413388,147052.39142867,660.167461652518,242.02660302207,76.8628055917835,64.2215241445919,16.6378606365659,15.0561348370928,1.90752413680159,33.2881162922371,-13.8615304828622,9.10324104214182,153.66642021138,2.7,9387.3,11.22,123.411456963407,-4209174.56101565,86.4789967694702,"Part time",0,171798.909780812,12,44.42,21,77.73,309,1143.81,362,1340,478,1769.39,1460,5404.4,430,1591.71,20,74.03,2605.96,8839.53
"13",40641,2.54,12.18,86.39,1.12,0.68,21.51,36.83,23.96,11.5,0,0,20043,75.23,1.24,34.02,27.11,9.6,13.84,27655,11760,12608,6016,6636,9119,1982,16133,8759,23.91,15.28,28.52,23.41,6.93,58.62,16.08,29.05,15.13,27.47,10.16,39.19,13.43,11.95,2.92,64.6,60.7,71.28,67.77,58.45,68.49,996,3.56,626,33.23,49.52,53.51,59.74,0.51,0.76,0.82,0.92,96.72,0.59,2.99,1.87,2.29,2.4,2.17,53.11,2.49,53.27,2,1528,91.27,50.59,1.51,28.93,1966,10.67,0.23,40600,58200,84900,44300,193,267,329,136,332,27.9,20,12.3,28,2,1.54,70.53,41.51,72.68,88.87,-252.863443022303,-20.9979425002527,-226.607108896582,-13.3013167539153,-19569.6282296902,14551.056811677,594.852656594504,-20.9981188253111,87.0323381887171,89.0394705598897,8.3370364343003,1.15903331660069,0.341770062116828,9.76938029743,-15.6087835660671,9.39298596126972,91.0309482502811,30,1354.2,0.28,95.2575247081296,-18315480.9594698,88.1570191631368,"Part time",0,-43949.865205795,3,6.54,36,78.53,58,126.52,269,586.8,582,1269.58,1786,3895.99,148,322.85,9,19.63,798.39,5508.05
"14",57140,2.74,53.52,45.65,0.49,0.43,16.51,28.17,14.68,13.38,57140,100,19143,69.31,0.63,24.41,33.46,13.58,14.16,24442,9530,13974,5688,7669,12183,23509,10718,15283,27.71,14.49,34.5,16.56,11.05,51.37,17.94,27.79,18.07,22.71,10.92,30.7,14.18,12.74,3.26,58.65,50.22,63.07,59.7,64.38,70.59,4401,8.51,407,26.04,32.43,34.15,39.31,0.19,0.23,0.24,0.28,96.83,0.54,7.86,5.5,2.64,2.64,2.65,61.62,5.43,46.91,3,2318,90,61.74,4.06,39.65,1964,11.65,0.73,28100,41200,59900,31800,152,219,287,135,333,29.1,17.5,15.7,28,0,0.71,80.16,56.01,85.46,92.02,111,189.09,89,151.61,39900,67969.3,359.5,189.1,63.67,81.98,18.02,0,0,18.02,12,7,72.1,43.9,1301.5,0.93,44,3761016,80.18,"Yes",10.81,64068.5,16,27.26,59,100.51,261,444.61,531,904.55,1754,2987.92,2010,3424.02,517,880.7,46,78.36,1476.93,7371
"15",13132,2.53,0.06,99.21,0.47,0.59,14,25.03,12.83,14.57,0,0,25797,73.95,2.53,56.06,34.35,6.6,12.89,32055,11907,11961,0,9097,5646,0,1810,863,6.84,16.28,25.41,15.31,3.67,65.62,27.69,20.11,22.67,21.74,6.08,27.56,8.37,7.32,3.04,79.99,81.44,87.19,85.51,81.24,85.52,100,0.87,119,13.45,17.65,26.05,26.05,0.12,0.16,0.24,0.24,91.11,0.42,3.61,2.46,2.43,2.62,1.88,80.28,0.94,38.26,3,180,96.65,74.48,0,40.56,1956,1.5,0.65,39700,53200,68900,29200,171,232,303,132,293,24.9,15.8,11.5,0,0,0.91,83.77,61.36,80.63,93.19,-64.9792415874696,22.8943386399905,-42.164037596817,20.1094165366939,-50001.138559234,-11662.1298779913,415.899536708619,22.8948789313478,95.463682243751,96.1041585704277,0.178399501930044,3.39343527399578,-0.772530882832429,2.80841103705975,-1.3490892630178,7.5780921528328,90.3740248424248,8.9,1481.2,0.08,24.2964508837457,-9053265.3797138,88.8128945383086,"No",0,-24634.3085194891,0,0,1.81040557660808,26.35795382369,0,0,9,65.82,67,489.98,283,2069.62,21,153.58,1,7.31,87.9360151870744,2720.49
"16",30954,2.69,2.52,94.39,2.03,1.55,12.07,25.43,11.42,10.45,30954,100,37856,82.29,0.89,51.08,23.45,4.87,16.45,43154,16459,16637,13140,12365,14634,9502,6914,1874,6.22,4.4,14.64,20.28,4.17,68.12,21.56,22.97,11.78,27,8.23,28.8,11.14,9.75,3.07,76.68,76.9,84.85,81.49,73.51,76.64,666,2.71,812,10.1,10.96,23.77,35.22,0.26,0.29,0.62,0.92,95.05,0.69,3.71,2.75,2.62,2.79,2.08,80.79,1.43,42.87,3,624,94.85,75.86,2.08,25.96,1969,0.35,0.35,73100,87800,106700,33600,376,473,569,193,512,26.9,21.2,12,0,0,2.62,77.05,55.61,81.72,92.71,52.4077807562681,154.592200767642,56.5567844489209,131.92805745883,8711.40165309884,52869.6412472379,428.210867131437,154.593814973645,93.8155264574575,94.8492816345738,0.0898911637324815,2.82911800250964,-0.0866874245303243,2.76876556206486,5.39739396318424,7.81273438693679,105.235767190779,17.9,1724.8,3.35,48.894604751965,1169232.74787201,88.6539336340948,"No",0,82555.6528300494,0,0,12.2605305611688,24.9557999998362,27,79.7,37,109.22,226,667.12,1618,4776.1,159,469.34,7,20.66,241.008099510538,5933.23
"17",45532,2.85,2.65,95.72,1.04,2.28,11.86,27.51,12.36,9.76,43944,96.51,44635,84.94,0.71,50.24,24.74,3.78,18.37,48757,16723,17014,8297,13171,12425,10337,11655,1262,2.89,6.55,21.62,17.59,4.01,68.24,26.12,16.06,13.94,24.73,7.02,32.45,9.76,8.38,3.13,81.96,79.92,91.04,80.39,63.59,75.19,413,1.3,2377,9.38,11.7,17.12,27.01,0.49,0.61,0.89,1.41,90.41,0.92,4.08,3.15,2.73,2.86,2.29,79.94,1.23,32.43,3,629,96.21,76.15,0.16,29.89,1960,0.89,0.13,128000,143400,164700,36700,394,563,676,282,668,24.8,22.6,13.1,8,1,5.22,47.43,60.3,83.68,88.85,86.6854183349582,169.626664028439,89.2152272478695,144.457809715383,10182.6485966267,52420.675895519,408.337827784569,169.62902620425,95.1212902413733,94.3792231345469,-2.27115484883126,5.07954715779147,0.0456707795666855,2.76329616236696,8.06579087736332,7.40590232324897,115.954772863044,34.6,1314.3,1.28,29.534960181277,4215550.59805053,89.0703691511562,"No",0,100331.675791164,1,2.19,0,0,23,50.46,17,37.29,282,618.62,906,1987.5,232,508.94,7,15.36,89.94,3130.42
"18",180038,2.62,1.3,74.02,14.14,20.96,12.04,26.68,12.37,11.54,180038,100,34372,76.17,0.62,40.04,20.3,11.27,11.51,39652,17966,19362,17693,20931,16696,9438,11182,25484,14.37,11.54,22.83,28.55,6.95,60.04,14.43,24.78,9.07,33.09,8.68,34.45,13.33,11.12,3.22,77.1,74.78,86.01,79.01,52.45,59.33,3034,2.62,81352,30.33,41.41,50.77,60.4,13.71,18.71,22.94,27.29,46.84,15.46,6.98,4.6,2.59,2.63,2.56,39.38,18.31,75.17,2,3510,95.13,38.71,2.25,17.69,1962,1.53,0.46,249800,343600,469800,220000,511,626,763,252,688,30.5,25.3,11.6,82,17,45.19,29.68,37.69,73.29,76.85,204,113.73,189,105.36,254080,141645,1245.5,113.7,92.47,78.43,3.92,11.76,5.39,21.08,12,11,16.9,31.7,5677.3,4.15,86,20900410,92.65,"Part time",5.88,116516,9,5.02,30,16.72,355,197.91,277,154.42,1596,889.74,4501,2509.23,1447,806.68,73,40.7,374.07,4246.34
"19",14869,2.67,2.28,94.74,2.67,0.74,13.71,20.33,9.48,12.38,14882,100,49851,81.88,0.89,69.45,23.77,1.59,19.47,58871,22647,22959,12964,15565,22630,9548,7828,340,2.35,1.33,5.95,54.76,2.57,66.85,10.06,43.92,2.33,53.3,5.73,22.37,11.09,8.64,3.01,82.5,82.05,94.94,78,64.94,72.84,86,0.74,704,11.79,16.19,26.85,28.84,0.56,0.77,1.27,1.37,94.75,0.53,2.47,1.9,2.6,2.69,2.14,85.62,0.43,18.79,3,164,97.14,82.53,0.61,30.49,1963,0.18,0.21,89100,117500,148000,58900,303,394,502,199,465,24.6,18.7,11.4,10,0,4.73,58.81,59.75,85.21,89.74,109.898118487071,211.934599188065,112.033780981286,180.548187061033,14076.0506332081,74078.5371801858,403.597197998092,211.936337562957,95.9499454473261,100.264164421082,-3.47444241228587,-0.169878177919166,0.0932528889280324,-3.62072759581587,10.5906905435329,7.8083890414494,106.339096979008,5.8,2552.7,1.96,45.1005269498767,5793748.14719734,89.1292714381089,"No",0,129710.006869579,0,0,2,13.24,10,66.18,5,33.09,99,655.15,414,2739.73,18,119.12,4,26.47,112.5,3540.47
"20",261721,2.6,8.41,82.64,3.92,8.91,14.18,32.78,15.14,4.58,261763,100,35048,90.25,0.81,39.01,11.05,2.71,9.12,41620,16239,17420,11615,13416,11175,7804,9045,21272,8.21,3.71,12.19,29.99,4.99,74.65,18.91,18.97,10.6,30.91,10.73,30.21,14.79,12.77,3.14,78.19,75.99,87.64,76.69,63.48,71.53,2898,1.89,20006,19.03,30.13,44.66,56.86,1.45,2.3,3.41,4.35,87.44,2.2,4.07,2.8,2.58,2.89,2.25,58,4.95,47.54,3,12116,89.26,51.84,1.81,27.45,1978,5.5,0.14,64100,82800,110200,46100,312,382,469,157,444,23.7,22,11.8,47,1,7.64,51.54,36.76,67.01,84.09,356,121.78,330,112.89,350000,119730.2,983.1,121.8,95.56,87.08,6.74,6.18,0,12.92,28,10,42.1,96.4,2716.3,0.14,98,20195376,92.7,"Yes",7.87,69085.6,7,2.39,146,49.94,710,242.88,1396,477.55,3977,1360.48,11514,3938.78,2452,838.8,97,33.18,772.77,6171.23
"21",50889,2.77,1.61,95.66,2.04,1.02,13.13,26.94,12.19,4.77,50889,100,51314,92.25,1.19,58.68,11.08,2.41,7.95,59421,21908,22294,16470,10181,14316,1754,9794,1681,3.36,1.57,5.56,41.39,3.24,78.05,19.44,22.51,7.08,39.55,7.99,27.64,10.17,9.09,3.14,85.61,86.12,93.55,87.45,66.82,73.32,407,1.31,1330,13.98,22.48,28.95,36.92,0.37,0.59,0.76,0.96,94.19,0.56,3.3,2.51,2.72,2.95,2.08,79.9,1.21,40.32,3,1255,93.6,73.63,0.08,14.5,1979,0.29,0.14,97700,127400,167500,69800,506,578,663,157,611,22.9,21.7,11.5,0,0,2.61,63.24,43.01,76.47,85.75,48.6715643298995,12.4589579048546,60.41590099607,14.638130231266,22198.1558663272,-3814.87943335406,485.321631311774,12.460421807775,96.2467704667604,98.6530208772302,-5.29309440035801,2.83493454396146,0.554622344889805,-2.0118923815744,7.11703732000677,8.07898902478872,113.553380252981,34.1,1491.7,2.64,43.2406624682635,3309333.84200783,90.4968407367,"No",0,3030.82108140233,0,0,14.6239558592466,11.6733492418425,13,21.41,55,90.6,271,446.39,1468,2418.09,100,164.72,62,102.13,-53.9404664507983,3131.33
"22",7322564,2.6,28.71,52.26,7,24.36,13.06,27.46,13.09,11.62,7322564,100,29823,73.57,0.48,35.38,24.6,13.12,12.56,34360,16281,21972,10505,10861,12851,7151,8420,1384994,19.29,14.1,31.68,22.98,8.98,56.12,11.41,28.4,11.64,30.55,9.13,41,14.02,11.77,3.27,57.64,52.24,67.42,59.25,47.37,56.42,527557,10.5,2082931,15.87,25.51,36.37,45.77,4.51,7.26,10.34,13.02,59.04,9.84,9.16,5.71,2.54,2.8,2.43,31.59,12.3,73.76,2,172768,94.23,28.64,4.83,40.33,1946,7.33,1.25,149700,189600,244600,94900,320,448,615,295,496,25.7,21.8,14.1,23383,10447,28.45,53.09,63.06,82.76,89.78,25655,350.5,22496,307.34,8328470,113784,324.6,350.5,75.94,76.21,11.17,11.82,0.69,23.45,1773,10,242.2,320.1,22878.2,54.33,3187,1617293056,87.69,"Part time",6.91,220955.41,1946,26.59,2818,38.5,86001,1174.95,62778,857.68,99207,1355.37,235132,3212.39,112464,1536.49,4443,60.7,2097.71,6164.95
"23",26436,3.34,18.97,53.6,20.84,10.73,16.16,37.22,19.09,4.13,26436,100,29043,90.39,0.53,28.69,10.74,6.9,15.99,28870,11338,12871,10242,6333,9734,7196,8444,2328,9.67,5.8,15.83,17.01,3.5,75.2,6.69,20.66,9.67,20.38,7.15,24.55,11.83,9.33,3.32,80.12,77.88,90.58,78.19,51.64,64.58,258,1.69,4849,12.27,18.31,29.88,43.12,2.25,3.36,5.48,7.91,71.79,4.31,7.26,6.07,3.05,2.8,3.18,31.74,11.94,55.65,2,353,95.73,34.5,0.57,3.12,1976,1.62,0.24,150800,172500,196500,45700,512,607,689,177,666,31.6,23.3,12.3,0,0,18.34,24.24,26.33,46.38,54.52,-313.598802753577,-143.140788511514,-278.187125086721,-113.086196524034,-10752.4523763583,-34757.3713016768,676.032939467039,-143.138754148554,88.1947323263196,83.2206370227801,1.54956042426503,10.4491485404905,1.82297794315791,13.5791377047555,-17.8493083218148,9.00521869571577,137.700620725262,9.1,2917.9,1.93,48.2302387580484,-16266880.5417011,90.5957671838925,"Part time",0,-84500.6120715074,2,12.89,9,58.03,42,270.79,47,303.03,226,1457.12,547,3526.76,50,322.37,5,32.24,644.75,5338.49
"24",12183,2.36,0.41,97.55,1.55,0.91,11.29,26.87,12.2,11.28,0,0,32221,84.63,0.51,38.36,23.87,3.37,10.47,40745,15012,15086,12405,20559,7679,7826,11733,728,6.07,5.83,17.61,26.78,3.14,69.56,14.87,36.57,11.79,29.23,9.73,28.87,13.85,11.94,2.93,74.41,72.56,84.48,77.2,75.27,77.15,160,1.78,376,23.14,23.14,34.57,37.77,0.71,0.71,1.07,1.17,93.31,1.23,1.9,1.18,2.32,2.61,2.02,58.03,1.26,56.02,2,545,90.47,51.73,1.28,34.31,1957,3.83,0.79,88900,117200,148400,59500,357,451,553,196,499,26.1,23.7,13.7,2,0,3.09,54.87,42.07,69.61,75.44,-140.256148807954,111.090861843225,-119.431224664689,97.1105601818357,-22940.6712470354,54857.176773894,510.311254159567,111.091600606829,90.9962362638755,95.0071675764024,2.60639980936183,-0.406280333269798,0.362998935246009,2.48600003001523,-6.38067410742664,8.75637284306115,98.9844637184779,41.8,291.4,0.75,66.1959632991146,-10229576.3070146,88.6199860078774,"No",0,56161.2249179449,0,0,1,8.07,0,0,17,137.13,64,516.25,582,4694.68,27,217.79,4,32.27,145.2,5461
"25",16023,2.63,13.79,83.94,1.42,2.4,11.91,23.09,10.33,13.65,16023,100,34934,80.47,0.3,47.11,27.98,2.74,23.43,39691,15534,16027,13246,9320,11052,9621,14449,904,5.75,4.07,14.21,21.25,5.39,64.92,18.44,24.03,9.88,32.44,10.45,23.08,13.36,11.99,2.96,77.22,72.98,82.62,75.63,67.95,75.78,167,1.41,742,10.38,12.4,19.68,23.72,0.48,0.57,0.91,1.1,93.6,0.75,3.74,2.82,2.58,2.61,2.45,78.92,2.26,29.4,3,437,93.31,77.85,1.14,29.52,1972,2.03,0.08,61700,73900,92300,30600,371,457,508,137,543,24.5,20.9,11.3,0,0,4.63,28.32,45.19,75.45,81.03,11.7654137386334,218.914675548256,16.5603490603702,185.979124519194,-661.421647605181,85440.5891981651,430.052524513431,218.916283721623,92.2988652621039,94.2377696648571,2.00325777817056,1.41948251704923,-0.0408446918942518,3.31730335764593,2.52831953816726,8.01208726743107,103.301878737862,10.1,1581.4,0.58,56.0018080797773,-1403525.75908942,88.0819483870583,"No",0,125502.671472285,0,0,10,55.52,19,105.48,72,399.71,226,1254.65,721,4002.66,63,349.75,2,11.1,560.71,5618.16
"26",24692,2.54,0.06,97.72,0.77,1.86,12.84,25.81,11.93,14.62,0,0,26198,73.97,1.36,42.1,31.04,3.92,16.09,31007,12779,12784,0,13934,12182,9809,9511,2120,8.72,8.18,22.43,15.11,3.31,63.1,27.42,16.18,22.66,21.56,9.43,20.49,13.38,11.54,2.96,78.73,76.61,88.72,85.57,69.07,75.45,173,0.89,354,18.93,23.73,27.68,29.94,0.27,0.34,0.4,0.43,95.9,0.75,3.36,2.47,2.51,2.58,2.38,65.6,2.8,41.45,3,586,94.31,63.8,0.34,26.45,1976,8.04,0.4,44800,60300,75500,30700,252,302,373,121,389,24.8,19.6,11.7,0,0,1.43,40.4,39.82,70.19,77.43,-133.040550292783,41.8573548851869,-108.580190589698,37.355388934711,-44058.0473847499,11246.0601248196,470.280201231512,41.8579422379469,92.7974978739538,94.0960506615688,2.18500823325465,2.50685321586281,-0.263554676592096,4.39684655278274,-6.07257680540241,8.14188428152617,94.4626065454461,23,1073.9,0,42.5082507920636,-11882397.7059992,88.6505737111529,"No",0,-3659.61419021458,0,0,9,29.18,10,32.42,44,142.64,233,755.34,1215,3938.79,48,155.61,6,19.45,204.23,4869.19
"27",13842,2.35,0.41,94.65,1.98,7.95,8.23,18.3,6.98,13.57,13842,100,45892,80.46,1.07,65.77,25.19,0.73,15.55,53342,24462,24669,12941,16625,36559,10485,12650,460,3.33,2.73,7.59,48.93,2.69,70.55,8.73,31.56,3.65,48.83,9.63,23.77,15.57,12.8,2.86,78.29,77.07,91.35,86.93,69.26,74.41,27,0.32,703,0.85,5.26,15.08,30.16,0.04,0.27,0.77,1.53,89.62,1.21,2.69,1.82,2.35,2.36,2.33,75.61,1.36,30.49,3,319,94.85,75.35,1.25,32.6,1953,0.87,0.24,83600,108900,146700,63100,445,529,632,187,675,20.2,18.5,12.1,0,0,5.08,60.71,57.14,86.99,94.36,189.425640953866,383.319024129297,176.705408548401,323.635017848006,34192.4490237685,146504.088125348,359.982396227427,383.321376597214,94.2381842303833,98.6070400906412,-0.825632393391444,-1.17271947939045,-0.0267089262770447,-2.09546090160859,14.3557540613693,7.69863426685814,107.245690565937,3.7,3697.1,1.11,58.9757243585538,10607796.9039521,87.9137512454523,"No",0,243931.286725691,1,6.69,2,13.38,24,160.6,25,167.29,149,997.06,357,2388.92,45,301.12,1,6.69,347.97,3693.79
"28",88693,2.7,2.92,87.36,2.82,13.97,13.77,30.92,15.15,9.65,88693,100,28108,78.15,0.53,34.68,21.99,12.74,16.03,32096,13518,14237,9215,9266,9291,7746,8951,11184,12.92,6.71,21.49,14.45,7.07,61.86,12.47,21.82,11.44,23.15,13.12,31.67,19.09,16.22,3.09,65.86,63.25,74.02,65.85,52.92,62.42,2000,3.29,8610,20.75,31.36,43.8,50.16,2.01,3.04,4.25,4.87,85.2,3.17,5.26,3.68,2.63,2.64,2.63,40.87,8.76,63.54,2,1560,95.47,40.71,1.47,11.03,1970,2.97,0.24,128100,158000,209600,81500,434,507,587,153,548,30.8,23.6,10.8,13,76,9.71,45.45,35.36,77.14,83.16,-37.9856949442472,153.874311499533,-43.6547708457859,134.147666521303,69818.0326213987,90645.2869136493,583.618440901881,153.87641111453,85.0357790918862,82.7821491143793,8.41055690539945,5.35698815883994,1.07733149676738,14.6662481335674,-3.95258430546846,9.07689424877541,120.707655467982,14.9,5943,2.17,112.035721811758,-1278357.14692571,87.8268153659153,"Part time",0,97307.985980383,8,8.59,42,45.1,243,260.94,540,579.87,1368,1469.01,4316,4634.68,889,954.64,31,33.29,894.51,7091.62
"29",11235,2.6,1.89,82.45,1.82,18.16,14.59,25.62,12.02,13.36,0,0,23258,72.45,1.78,34.4,27.62,10.28,16.58,28495,10965,11785,6562,18700,5910,6497,7045,1680,15.28,12.99,26.49,14.51,6.5,57.18,18.92,22.82,16.52,24.61,10.96,24.93,13.25,12.15,3.12,75.49,73.66,84.59,76.77,61.08,71.15,183,1.84,695,27.63,30.07,38.71,40,1.71,1.86,2.39,2.47,83.37,2.94,5.93,4.1,2.55,2.71,2.29,66.4,4.87,47.7,3,321,93.07,62.56,2.18,38.94,1963,6.75,0.32,40000,53900,74800,34800,195,268,343,148,306,26.2,16.1,11.5,0,0,6.19,48.88,44.43,76.23,87.33,-165.275763091984,83.4378160273046,-148.411799443521,72.6790618646744,-20544.8671738289,42484.2136223723,516.529747168947,83.4388984591671,88.1883752084696,86.3397825012676,7.51593457952763,4.96320537648624,0.0351972062948541,12.4398288498625,-10.5232128694964,8.46462751841887,101.825443589615,9.4,1189.1,0.09,66.8800882924742,-13191436.665454,87.7171236560355,"No",0,26425.1543104757,2,14.57,20,145.72,3,21.86,132,961.75,217,1581.06,975,7103.83,55,400.73,8,58.29,1143.9,9143.9
"30",28259,2.86,42.15,56.94,0.52,0.5,16.26,28.79,13.83,9.53,28259,100,22052,77.25,1.32,21.89,25.09,13.69,9.35,27523,10009,13654,5095,5019,15413,10764,9752,6410,22.94,15.88,37.55,10.76,8.34,59.29,14.03,21.22,19.96,20.04,11.69,29.48,16.28,14.22,3.33,60.12,51.11,61.99,61.76,67.15,72.4,2412,9.54,187,0,5.88,26.2,28.34,0,0.04,0.17,0.19,98.41,0.18,7.83,5.91,2.83,2.88,2.77,58.69,6.3,43.55,3,626,94.04,57.74,8.31,28.75,1967,12.35,1.08,38900,50900,69100,30200,155,248,318,163,343,29,20.5,14.1,13,0,0.66,53.03,52.14,82.37,88.6,-54.0960566580448,139.028810644434,-54.6185778320797,118.43397592591,20359.8109001191,63524.6772247319,496.01066817165,139.030493334394,86.567437995513,81.4562359309883,10.35040099696,7.70770960809957,-0.159609657122597,17.8189773570634,-5.66000753102407,8.19704176742668,105.849155179336,14.9,1900.7,0.1,81.4381910527356,-6665990.49491985,86.908178445085,"No",0,59445.1902125471,7,25.12,24,86.13,121,434.25,50,179.44,197,707.01,797,2860.32,238,854.15,0,0,724.95,4421.48
"31",11162,2.8,26.96,72.26,0.4,0.78,15.43,26.03,12.04,12.78,0,0,14874,62.83,0.8,20.56,33.58,18.81,11.52,19434,7635,9048,3617,6319,39010,29572,7060,4173,38.27,23.94,44.84,10.82,13.93,42.8,7.98,30.42,14.6,23.57,8.97,25.84,12.76,11.08,3.32,67.27,62.57,68.65,66.57,50.91,50.89,667,5.78,25,0,0,0,28,0,0,0,0.06,65.56,2.4,9,6.59,2.74,2.68,2.86,63.1,7.17,40.73,3,410,90.68,64.53,7.32,47.8,1963,14.35,0.64,24500,39100,56400,31900,114,165,226,112,261,28.6,23,15.3,0,0,0.22,93.09,62.57,89.93,98.48,-50.435151490973,244.818962383748,-51.8137055004458,205.172662597479,-12794.6412526682,93431.7173541202,415.596220580355,244.821427746101,87.1767624276954,79.1446904279479,11.02139768236,10.2342759729719,-0.683147649103625,20.5153108739228,-5.74440180647092,7.37516597492723,108.680108965167,4.8,2323.5,0.78,49.6023289710828,-7913780.14999281,86.0868653739165,"No",0,123431.202306079,0,0,2,17.4,9,78.28,160,1391.67,213,1852.66,297,2583.28,32,278.33,1,8.7,1487.34,4722.97
"32",122899,3.84,0.12,70.83,0.38,93.87,19.93,33.12,16.79,7.32,122899,100,18395,79.18,1.17,18.24,22.73,16.71,7.95,19910,6981,7674,2922,5577,13361,5195,6331,45126,37.29,36.26,51.16,11.63,11.24,51.36,5.4,23.07,14.83,21.99,6.18,32.64,10.95,8.73,4.16,75.51,67.71,84.14,75.33,48.23,52.73,3070,2.8,29945,14.07,21.62,29.66,39.74,3.43,5.27,7.23,9.68,8.15,21.64,21.34,18.23,3.78,3.95,3.54,61.58,26.43,53.73,2,1969,94.21,58.96,6.4,42.25,1972,12.42,2.11,33700,52500,75000,41300,161,245,339,178,315,27.6,22.6,12.8,4,0,24.37,67.12,60.11,86.08,91.7,188,123.09,163,106.72,150000,98208.7,797.9,123.1,95.47,1.6,0,98.4,0,98.4,8,3,160.7,34.1,3608.7,3.55,90,6357675,86.7,"No",4.26,41625.3,21,13.75,7,4.58,163,106.72,862,564.37,1720,1126.13,6246,4089.41,1040,680.91,80,52.38,689.42,5948.83
